"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"45","Matt Breida (NYG)","6","15","2.5","5","0","0","2","2","7","3.5","0","0","1","4.2","4.2","1.0%"
"46","Royce Freeman (HOU)","8","26","3.3","11","0","0","1","1","4","4.0","0","0","1","4.0","4.0","0.0%"
"47","Alexander Mattison (MIN)","10","26","2.6","16","0","0","1","2","4","4.0","0","0","1","4.0","4.0","61.0%"
"48","Chase Edmonds (MIA)","5","23","4.6","9","0","0","1","2","6","6.0","0","0","1","3.9","3.9","91.0%"
"49","JaMycal Hasty (SF)","9","37","4.1","10","0","0","0","1","0","0","0","0","1","3.7","3.7","0.0%"
"50","Ito Smith (FA)","2","8","4.0","4","0","0","1","1","17","17.0","0","0","1","3.5","3.5","0.0%"
"51","Jamaal Williams (DET)","4","34","8.5","25","1","0","0","1","0","0","0","0","1","3.4","3.4","39.0%"
"52","Brian Hill (FA)","10","28","2.8","9","0","0","2","2","6","3.0","0","1","1","3.4","3.4","0.0%"
"53","AJ Dillon (GB)","5","31","6.2","20","1","0","0","0","0","0","0","0","1","3.1","3.1","95.0%"
"54","Kerryon Johnson (FA)","4","9","2.3","9","0","0","1","2","11","11.0","0","0","1","3.0","3.0","0.0%"
"55","Boston Scott (PHI)","2","4","2.0","5","0","0","2","4","5","2.5","0","0","1","2.9","2.9","3.0%"
"56","Dontrell Hilliard (TEN)","4","29","7.3","19","0","0","0","0","0","0","0","0","1","2.9","2.9","3.0%"
"57","Duke Johnson Jr. (BUF)","4","9","2.3","10","0","0","1","2","2","2.0","0","0","1","2.1","2.1","0.0%"
"58","Peyton Barber (FA)","4","6","1.5","4","0","0","1","1","4","4.0","0","0","1","2.0","2.0","1.0%"
"59","Dion Lewis (FA)","0","0","0","0","0","0","1","1","10","10.0","0","0","1","2.0","2.0","2.0%"
"60","Mark Ingram II (NO)","5","20","4.0","9","0","0","0","0","0","0","0","0","1","2.0","2.0","16.0%"
"61","Anthony McFarland Jr. (PIT)","3","2","0.7","3","0","0","1","1","6","6.0","0","0","1","1.8","1.8","0.0%"
"62","Kyle Juszczyk (SF)","0","0","0","0","0","0","1","2","8","8.0","0","0","1","1.8","1.8","0.0%"
"63","Ameer Abdullah (LV)","2","7","3.5","4","0","0","1","1","1","1.0","0","0","1","1.8","1.8","3.0%"
"64","Darwin Thompson (SEA)","3","17","5.7","11","0","0","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"65","LeSean McCoy (FA)","4","1","0.3","2","0","0","1","1","6","6.0","0","0","1","1.7","1.7","2.0%"
"66","Mike Boone (DEN)","1","-1","-1.0","0","0","0","1","1","6","6.0","0","0","1","1.5","1.5","0.0%"
"67","Rex Burkhead (HOU)","5","14","2.8","7","0","0","0","0","0","0","0","0","1","1.4","1.4","2.0%"
"68","Keith Smith (ATL)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"69","Rico Dowdle (DAL)","3","13","4.3","7","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"70","Patrick Laird (TB)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"71","Zack Moss (BUF)","5","10","2.0","4","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0%"
"72","D'Ernest Johnson (CLE)","4","1","0.3","6","0","0","0","1","0","0","0","0","1","0.1","0.1","4.0%"
"73","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"74","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Ryan Nall (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Artavis Pierce (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Xavier Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Jeremy Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"83","Khari Blasingame (CHI)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"84","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","97.0%"
"89","Bruce Miller (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Cordarrelle Patterson (ATL)","1","1","1.0","1","0","0","1","1","8","8.0","0","0","1","0.0","0.0","89.0%"
"92","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","C.J. Prosise (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Wayne Gallman Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Patrick Ricard (BAL)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"100","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Jaylen Samuels (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Samaje Perine (CIN)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"103","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"106","Jordan Wilkins (FA)","1","-1","-1.0","0","0","0","0","1","0","0","0","0","1","-0.1","-0.1","0.0%"
""
""
