"Rank","Player","CMP","ATT","PCT","YDS","Y/A","TD","INT","SACKS","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"22","Daniel Jones (NYG)","23","38","60.5","167","4.4","1","2","2","3","10","0","0","1","9.7","9.7","26.0%"
"23","Derek Carr (LV)","19","27","70.4","215","8.0","1","1","2","0","0","0","1","1","9.6","9.6","89.0%"
"24","Joe Burrow (CIN)","20","29","69.0","148","5.1","1","0","3","3","11","0","1","1","9.0","9.0","99.0%"
"25","Trevor Lawrence (JAC)","16","25","64.0","158","6.3","0","0","3","3","23","0","0","1","8.6","8.6","56.0%"
"26","Patrick Mahomes II (KC)","23","37","62.2","260","7.0","0","1","3","7","11","0","1","1","8.5","8.5","100.0%"
"27","Russell Wilson (DEN)","14","26","53.8","207","8.0","0","0","4","2","2","0","0","1","8.5","8.5","97.0%"
"28","Dak Prescott (DAL)","28","43","65.1","216","5.0","0","2","5","0","0","0","1","1","4.6","4.6","96.0%"
"29","Matt Ryan (IND)","19","28","67.9","153","5.5","0","2","4","0","0","0","0","1","4.1","4.1","49.0%"
"30","Justin Fields (CHI)","4","11","36.4","79","7.2","0","0","2","4","23","0","1","1","3.5","3.5","65.0%"
"31","Tim Boyle (DET)","15","23","65.2","77","3.3","0","2","0","0","0","0","0","1","1.1","1.1","0.0%"
"32","Sam Ehlinger (IND)","0","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","0.0%"
"33","Trey Lance (SF)","0","0","0","0","0","0","0","0","3","4","0","0","1","0.4","0.4","93.0%"
"34","Blaine Gabbert (TB)","2","2","100.0","11","5.5","0","0","1","2","-2","0","0","1","0.2","0.2","0.0%"
"35","Ian Book (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"36","David Blough (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"37","Jacob Eason (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"38","Shane Buechele (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"39","Kellen Mond (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"40","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"41","Bryce Perkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"42","Drew Lock (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"43","Will Grier (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"44","Brett Rypien (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"45","Jarrett Stidham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"46","Easton Stick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Trace McSorley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","Jake Browning (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Gardner Minshew II (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Kyler Murray (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"51","Reid Sinnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"52","Jack Coan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Desmond Ridder (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"54","Ben DiNucci (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Kyle Trask (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Chris Streveler (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Brock Purdy (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"58","Skylar Thompson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","E.J. Perry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Armani Rogers (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Anthony Brown (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Malik Willis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"63","Bailey Zappe (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Jarrett Guarantano (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Jared Bernhardt (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Chase Garbers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Kenny Pickett (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"69","Davis Mills (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"70","Zach Wilson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"71","John Wolford (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Matt Corral (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"73","Carson Strong (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Sam Howell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Erik Ainge (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"76","Hunter Cantwell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"77","Ben Chappell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"78","Adam Froman (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"79","Nick Foles (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Case Keenum (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Josh Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Brett Ratliff (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"83","Brian Brohm (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"84","Brian Hoyer (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Chase Daniel (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Chad Henne (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Keith Null (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"88","Matthew Stafford (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.0%"
"89","Davis Webb (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Deshaun Watson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"91","Nathan Peterman (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Joshua Dobbs (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","C.J. Beathard (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Cooper Rush (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Nick Mullens (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","PJ Walker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Nate Sudfeld (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Brandon Allen (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Danny Etling (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Mike White (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"101","Kyle Allen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"103","Lamar Jackson (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"104","Mason Rudolph (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Sam Darnold (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"106","Logan Woodside (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Jacoby Brissett (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"108","Jeff Driskel (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Matt Barkley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Geno Smith (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"111","Ryan Griffin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Teddy Bridgewater (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"113","Brett Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"114","Jared Goff (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.0%"
"115","Marcus Mariota (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"116","Jameis Winston (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0%"
"117","Sean Mannion (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jordan Love (GB)","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","1.0%"
"119","Mitch Trubisky (PIT)","3","5","60.0","19","3.8","0","1","0","0","0","0","0","1","-0.2","-0.2","5.0%"
"120","Josh Rosen (CLE)","1","3","33.3","5","1.7","0","1","0","0","0","0","0","1","-0.8","-0.8","0.0%"
"121","Feleipe Franks (ATL)","0","1","0.0","0","0.0","0","1","0","0","0","0","0","1","-1.0","-1.0","0.0%"
""
""
