"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"20","Carlos Hyde (FA)","22","82","3.7","16","0","1","0","1","0","0","0","0","1","14.2","14.2","0.0%"
"21","Ito Smith (FA)","7","35","5.0","13","0","1","3","3","13","4.3","0","0","1","13.8","13.8","0.0%"
"22","Frank Gore (FA)","11","41","3.7","14","0","0","2","3","16","8.0","1","0","1","13.7","13.7","24.0%"
"23","Duke Johnson Jr. (BUF)","2","11","5.5","8","0","0","4","6","45","11.3","0","0","1","13.6","13.6","0.0%"
"24","Austin Ekeler (LAC)","8","25","3.1","11","0","0","2","3","31","15.5","1","0","1","13.6","13.6","100.0%"
"25","Royce Freeman (HOU)","8","67","8.4","18","0","1","0","0","0","0","0","0","1","12.7","12.7","0.0%"
"26","Kerryon Johnson (FA)","9","55","6.1","32","2","1","1","1","1","1.0","0","0","1","12.6","12.6","0.0%"
"27","Jay Ajayi (FA)","15","70","4.7","15","0","0","3","4","11","3.7","0","0","1","11.1","11.1","7.0%"
"28","Tevin Coleman (NYJ)","14","51","3.6","9","0","0","3","3","26","8.7","0","0","1","10.7","10.7","0.0%"
"29","Matt Breida (NYG)","9","39","4.3","12","0","0","3","3","32","10.7","0","0","1","10.1","10.1","1.0%"
"30","Alex Collins (FA)","11","42","3.8","11","0","0","1","1","3","3.0","1","1","1","9.5","9.5","19.0%"
"31","James Conner (ARI)","9","19","2.1","4","0","0","3","7","25","8.3","0","0","1","9.4","9.4","99.0%"
"32","Ty Montgomery (NE)","5","18","3.6","9","0","0","2","3","56","28.0","0","0","1","9.4","9.4","1.0%"
"33","Bilal Powell (FA)","8","26","3.3","9","0","0","4","7","26","6.5","0","0","1","9.2","9.2","0.0%"
"34","Wendell Smallwood (FA)","5","39","7.8","15","0","0","3","5","15","5.0","0","0","1","8.4","8.4","0.0%"
"35","Javorius Allen (FA)","10","30","3.0","11","0","0","2","2","17","8.5","0","0","1","6.7","6.7","0.0%"
"36","LeSean McCoy (FA)","5","24","4.8","11","0","0","3","6","13","4.3","0","0","1","6.7","6.7","2.0%"
"37","Theo Riddick (FA)","1","7","7.0","7","0","0","4","5","20","5.0","0","0","1","6.7","6.7","0.0%"
"38","Jalen Richard (FA)","1","-2","-2.0","0","0","0","3","5","38","12.7","0","0","1","6.6","6.6","1.0%"
"39","Latavius Murray (FA)","2","2","1.0","2","0","0","2","2","16","8.0","0","0","1","5.8","5.8","0.0%"
"40","Mark Walton (FA)","5","9","1.8","4","0","0","2","4","28","14.0","0","0","1","5.7","5.7","2.0%"
"41","Derrick Henry (TEN)","8","24","3.0","14","0","0","2","2","7","3.5","0","0","1","5.1","5.1","100.0%"
"42","Rashaad Penny (SEA)","9","49","5.4","15","0","0","0","0","0","0","0","0","1","4.9","4.9","90.0%"
"43","Lamar Miller (FA)","14","49","3.5","15","0","0","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"44","Leonard Fournette (TB)","11","30","2.7","8","0","0","1","1","5","5.0","0","0","1","4.5","4.5","100.0%"
"45","Andy Janovich (FA)","0","0","0","0","0","0","1","1","32","32.0","0","0","1","4.2","4.2","0.0%"
"46","Peyton Barber (FA)","7","24","3.4","12","0","0","1","2","6","6.0","0","0","1","4.0","4.0","1.0%"
"47","Ronald Jones II (KC)","10","29","2.9","7","0","0","1","2","-1","-1.0","0","0","1","3.8","3.8","27.0%"
"48","Corey Grant (FA)","1","5","5.0","5","0","0","2","3","12","6.0","0","0","1","3.7","3.7","0.0%"
"49","Kyle Juszczyk (SF)","0","0","0","0","0","0","2","3","15","7.5","0","0","1","3.5","3.5","0.0%"
"50","Wayne Gallman Jr. (FA)","2","6","3.0","4","0","0","3","3","17","5.7","0","1","1","3.3","3.3","0.0%"
"51","Rod Smith (FA)","6","22","3.7","9","0","0","1","1","0","0.0","0","0","1","3.2","3.2","0.0%"
"52","Alfred Blue (FA)","13","31","2.4","10","0","0","0","3","0","0","0","0","1","3.1","3.1","0.0%"
"53","Alfred Morris (FA)","4","14","3.5","8","0","0","1","3","4","4.0","0","0","1","2.8","2.8","0.0%"
"54","Jamaal Williams (DET)","11","27","2.5","11","0","0","0","0","0","0","0","0","1","2.7","2.7","39.0%"
"55","C.J. Ham (MIN)","0","0","0","0","0","0","2","2","7","3.5","0","0","1","2.7","2.7","0.0%"
"56","Kenyan Drake (FA)","3","3","1.0","5","0","0","1","2","13","13.0","0","0","1","2.6","2.6","4.0%"
"57","Jordan Howard (FA)","11","25","2.3","11","0","0","0","1","0","0","0","0","1","2.5","2.5","0.0%"
"58","Mike Gillislee (FA)","2","6","3.0","4","0","0","1","1","9","9.0","0","0","1","2.5","2.5","0.0%"
"59","Devontae Booker (FA)","1","5","5.0","5","0","0","1","2","9","9.0","0","0","1","2.4","2.4","0.0%"
"60","De'Lance Turner (FA)","1","4","4.0","4","0","0","1","1","10","10.0","0","0","1","2.4","2.4","0.0%"
"61","Dalvin Cook (MIN)","10","20","2.0","9","0","0","0","0","0","0","0","0","1","2.0","2.0","100.0%"
"62","Jordan Wilkins (FA)","8","16","2.0","7","0","0","0","1","0","0","0","0","1","1.6","1.6","0.0%"
"63","Chris Ivory (FA)","6","15","2.5","7","0","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"64","Derrick Coleman (FA)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","1.5","1.5","0.0%"
"65","Isaiah Crowell (FA)","4","0","0.0","3","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"66","LeGarrette Blount (FA)","7","12","1.7","7","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"67","Doug Martin (FA)","5","11","2.2","6","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"68","Kenjon Barner (TB)","3","11","3.7","11","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"69","Mike Boone (DEN)","0","0","0","0","0","0","1","1","1","1.0","0","0","1","1.1","1.1","0.0%"
"70","Spencer Ware (FA)","2","6","3.0","4","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"71","Roc Thomas (FA)","1","4","4.0","4","0","0","0","1","0","0","0","0","1","0.4","0.4","0.0%"
"72","Jeremy McNichols (PIT)","2","4","2.0","7","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"73","Kalen Ballage (FA)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"74","Dwayne Washington (NO)","2","2","1.0","3","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"75","Chase Edmonds (MIA)","3","1","0.3","6","0","0","0","0","0","0","0","0","1","0.1","0.1","91.0%"
"76","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Taiwan Jones (BUF)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"78","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Jacquizz Rodgers (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Cordarrelle Patterson (ATL)","1","11","11.0","11","0","0","3","5","54","18.0","1","0","1","0.0","0.0","89.0%"
"81","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Brian Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Tre Madden (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","C.J. Prosise (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Tyler Ervin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Justin Jackson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Jaylen Samuels (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Josh Adams (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Ricky Ortiz (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Justin Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Damien Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"98","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Patrick DiMarco (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","James Develin (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"101","Zach Line (FA)","0","0","0","0","0","0","0","2","0","0","0","0","1","0.0","0.0","0.0%"
"102","Benny Cunningham Jr. (FA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Tommy Bohanon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Malcolm Brown (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","36.0%"
"107","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
